assertion_id,gene_id,gene_symbol,gene_aliases,stable_id,species,species_common_name,major_cell_type,cell_subtype,cell_type,ontology_id,marker_direction,tissue,condition,developmental_stage,assay,confidence,bbsr_verified,submitter,notes,evidence_count,source_titles,source_identifiers,source_url,source_links,updated_at
9501,6237,CCRL2,"[ACKR5, CKRX, CRAM-A, CRAM-B]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: C-C motif chemokine receptor like 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.018,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9442,1068,CD180,"[LY64, Ly78, RP105]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: CD180 molecule | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.012,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9393,771,CD40,"[Bp50, TNFRSF5]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: CD40 molecule | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.012,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9515,6243,CD53,"[MOX44, TSPAN25]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: CD53 molecule | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.153,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9440,209,CEBPA,"[C/EBP-alpha, CEBP]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: CCAAT enhancer binding protein alpha | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.025,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9509,2245,CLEC10A,"[CD301, CLECSF14, HML, HML2]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: C-type lectin domain containing 10A | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.01,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9505,4008,CLEC3B,[TNA],,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: C-type lectin domain family 3 member B | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.021,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9495,6235,CMTM6,"[CKLFSF6, FLJ20396]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: CKLF like MARVEL transmembrane domain containing 6 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.051,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9466,6221,COLEC12,"[CL-P1, SCARA4, SRCL]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: collectin subfamily member 12 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.025,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9525,80,CSF1R,"[C-FMS, CD115, CSFR, FMS]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: colony stimulating factor 1 receptor | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.064,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9407,6194,CSF3R,"[CD114, GCSFR]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: colony stimulating factor 3 receptor | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.012,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9523,94,CTSS,,,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: cathepsin S | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.129,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9387,60,CX3CR1,"[CMKBRL1, CMKDR1, GPR13, V28]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: C-X3-C motif chemokine receptor 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.039,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9482,6229,CYFIP1,"[KIAA0068, P140SRA-1, SHYC]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: cytoplasmic FMR1 interacting protein 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.051,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9484,5715,CYTH4,"[CYT4, PSCD4, cytohesin-4]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: cytohesin 4 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.053,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9519,4117,EGR1,"[AT225, G0S30, KROX-24, NGFI-A, TIS8, ZIF-268, ZNF225]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: early growth response 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.202,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9428,6207,ENTPD1,"[ATPDase, CD39, NTPDase-1, SPG64]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: ectonucleoside triphosphate diphosphohydrolase 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.014,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9517,6245,FOS,[c-fos],,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,"Product: Fos proto-oncogene, AP-1 transcription factor subunit | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.395",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9413,17,GPR183,[EBI2],,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: G protein-coupled receptor 183 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.019,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9399,115,GPR34,,,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: G protein-coupled receptor 34 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.026,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9490,5705,HPGDS,"[GSTS, GSTS1, GSTS1-1, H-PGDS, PGD2]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: hematopoietic prostaglandin D synthase | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.033,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9421,2024,IL10RA,"[CD210, CD210a, CDW210A, HIL-10R, IL10R]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: interleukin 10 receptor subunit alpha | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.011,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9419,1005,IL21R,[CD360],,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: interleukin 21 receptor | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.013,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9381,1272,ITGAM,"[CD11B, CD11b, CR3A]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: integrin subunit alpha M | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.025,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9383,674,ITGAX,"[CD11C, CD11c]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: integrin subunit alpha X | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.007,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9460,6219,ITGB5,,,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: integrin subunit beta 5 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.047,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9425,6204,LAG3,[CD223],,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: lymphocyte activating 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.011,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9462,917,LAIR1,[CD305],,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: leukocyte associated immunoglobulin like receptor 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.027,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9458,5703,LPCAT2,"[AGPAT11, AYTL1, FLJ20481, LysoPAFAT]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: lysophosphatidylcholine acyltransferase 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.034,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9452,1266,LTC4S,[MGC33147],,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: leukotriene C4 synthase | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.037,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9488,616,MAFB,[KRML],,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: MAF bZIP transcription factor B | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.053,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9486,6231,MERTK,"[RP38, Tyro12, c-Eyk, mer]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,"Product: MER proto-oncogene, tyrosine kinase | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.016",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9507,6239,MRC2,"[CD280, CLEC13E, ENDO180, KIAA0709]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: mannose receptor C type 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.012,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9444,6215,MYO1F,,,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: myosin IF | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.031,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9447,3756,OLFML3,"[HNOEL-iso, OLF44]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: olfactomedin like 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.053,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9391,1421,P2RX7,"[MGC20089, P2X7]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: purinergic receptor P2X 7 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.004,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9389,112,P2RY12,"[HORK3, P2Y12, SP1999]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: purinergic receptor P2Y12 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.025,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
9438,6213,P2RY13,"[FKSG77, GPR86, GPR94, P2Y13]",,Homo sapiens,human,Microglia,,Microglia,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: purinergic receptor P2Y13 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.008,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
