gene	Endothelial.cells	Alveolar.Luminal	Basal.Myoepithelial	Pericytes	Fibroblasts	Prolif.Fibroblasts	Luminal.progenitor	Luminal.mature
Zfp367	0.18675087629844947	0.009740225911044292	0.09110668457653329	0.18298241801430076	0.06753021561437236	0.48582040696279927	0.048744370361679785	0.07065253338733894
Habp4	0.12488412376133319	0.014803288401249701	0.13063846544438912	0.18194457773768416	0.17661235083271662	0.09891213790335186	0.10242341157530276	0.060107763788870935
Cdc14b	0.09719709069521584	0.011571046136355786	0.11125798000440555	0.0979563222202399	0.25947193080932207	0.16951137983454842	0.2285529802605045	0.09475530719528666
1810034E14Rik	0.012893252896132064	0.0010668068873409744	0.014481196271517189	0.052035003496296896	0.0372833374723812	0.006373917082961235	0.021341143349038565	0.0015311202162102205
Prxl2c	0.5364878722251636	0.10868805501806286	0.4237753930269569	0.5310186353619966	0.5226665617479428	0.4220753070864151	0.574286813816411	0.2895144463590036
Gm47003	0.002707546031504505	0.00011372473821904663	0	0	0	0.005807647597634393	0	0.0030754023735655406
Ctsl	1.6733125690181152	0.8105045468503118	1.9428636991902648	1.3520049050127039	2.8066062628551514	2.129170191883507	3.3043595185293695	1.4115989883038196
Gm47123	0.019090654442880006	0.0026264326664844	0.03168574801078258	0.0024411859832583114	0.02461945073447565	0.0051190944691677275	0.01732998247652231	0.009137830970801192
1700015C15Rik	0	0	0.0025830781559826707	0.0017296799572520862	0	0	0.0003805848333917785	0
Cdk20	0.03278812104143007	0.007049122466355935	0.04060165442303753	0.018943017508445417	0.06920216311621522	0.05265088158411949	0.016399634750126183	0.02864654154317372
Gm31218	0	0	0	0	0	0	0	0
Fam240b	0	0	0	0	0.00047994688101401736	0	0	0
Gm47193	0	0	0	0	0	0	0	0
Gm47194	0	0	0	0	0	0	0	0
Cntnap3	0.012076366310697912	0.020265140633548617	0.001851005682601526	0.004801274115030402	0	0	0.004093309431177113	0.009793783672428325
Spata31	0	0	0	0	0	0	0	0
Spata31d1c	0	0	0	0	0	0	0	0
Prss47	0	0	0	0	0	0.008022288214920221	0.0021377505038265654	0
Mfsd14b	0.39954346560997817	0.03783107421829294	0.21951727820679318	0.5289540039954094	0.30957457829086155	0.317874528748674	0.2924067101062719	0.31809957151141716
Olfr465-ps1	0	0	0	0	0	0	0	0
Olfr466	0	0	0	0	0	0	0	0
Nlrp4f	0	0	0	0	0	0	0.0010850906535810154	0
Gm47249	0	0	0	0	0	0	0.00018723357547833973	0
Gm36445	0.02412746283357085	0.001484519331414126	0.02195389937542778	0.007461399766732553	0.00906882906754289	0	0.04005190079525591	0.012172113283118098
Gm47251	0	0	0	0	0.0003420781238527483	0	0	0
Gm10775	0	0	0	0	0.0003005367636227181	0	0	0
Zfp369	0.11299246002992258	0.006328126483395603	0.1763778983775636	0.1538689818632517	0.078377897547707	0.09002580590545692	0.10627356583138717	0.16250957393273524
Gm7762	0	0	0	0	0	0	0	0
Gm40983	0	0	0	0	0	0	0	0
Gm48168	0	0	0	0	0	0	0	0
Gm48166	0	0	0	0	0	0	0	0
Gm10139	0	0	0	0	0	0	0	0
Gm26639	0	0	0	0	0	0	0	0
Gm48170	0	0	0	0	0	0	0	0
Gm40987	0	0	0	0	0	0	0	0
Gm48221	0	0	0	0	0	0	0	0
Gm48222	0	0	0	0	0	0	0	0
Gm10324	0	0	0	0	0	0	0	0
AC192334.1	0	0	0	0	0	0	0	0
Gm48223	0	0	0	0	0	0	0	0
Gm10772	0	0	0	0	0	0	0	0
Gm26754	0.0011586662570584856	0	0	0.0027023778526386773	0.0003054506203287372	0	0	0
2410141K09Rik	0	0	0	0	0	0	0	0
Gm26806	0	0	0	0	0	0	0	0
Gm40988	0	0	0	0	0	0	0	0
Gm48412	0	0	0	0	0	0	0	0
Uqcrb	0.9735159997764917	0.6846503981000587	1.1230341152312222	1.0059061248445673	0.7560462202524415	1.069978298762918	1.1901861523746144	1.7069957108991598
Gm10767	0.017746966755013024	0.0013612247686360897	0.007397872444931333	0.0016208196284925648	0.002793215998758655	0	0.0036212884758001188	0.018772140609927945
Mterf3	0.29395434384596825	0.04481972216058488	0.2508652050293504	0.28227008076030924	0.22112785864986337	0.2875030619014954	0.2528759976293609	0.21894043434791632
Ptdss1	0.3350168121539185	0.021516366310422138	0.1793985385583127	0.33271272342585007	0.2733003707737236	0.23568702504406683	0.24644678210291837	0.39446299654565226
4933433G19Rik	0.005778685737375697	0.0003881414639298664	0.0025354067560758387	0.014653933214507756	0.008870384778613346	0.005101010527737825	0.0021737668669977455	0.017344123769379355
Zfp712	0.038031708290937126	0.0007456555195101868	0.024189817195649742	0.0348161955989321	0.011194836469244166	0.007044400510801184	0.017423127153838633	0.0376544304496488
Gm46440	0.024313353819248065	0.0004672098737945154	0.00814009149847832	0.009346934268679071	0.012831775050308192	0.039523585765497686	0.02649601999687296	0.09291559600883255
Zfp708	0	0	0	0	0	0	0	0
Gm28557	0.013942215083575231	0.0015568488527403002	0.007069075903340217	0.012977428183434725	0.011560268978866556	0.005680067890314357	0.015811424462461636	0.014711534949378699
Rslcan18	0	0	0.0025596406071503766	0	0.0004638868104385659	0	0.001293429536278354	0
Zfp759	0.04183472126054116	0.0018656116799588614	0.023059831233604687	0.006556551737564237	0.010034904395544941	0.002827701395670699	0.01463578655996282	0.013373709770605856
Gm48732	0	0	0	0	0	0	0	0
Rsl1	0.05377625069314899	0.002489050163841287	0.015618139356292523	0.04299304321740964	0.030733812019534915	0.048279491722984215	0.02897697472614924	0.02023817378349252
Zfp455	0.014106049973385394	0.0026867369965838544	0.02845639268366485	0.05446850701851908	0.005017088291389231	0.005731648943590298	0.006168742834143495	0
Gm49064	0	0	0.00238040980829273	0.004649976668115735	0	0	0.0021841562151865483	0.0044874967696137205
Zfp458	0.03394330551484349	0.0033680049860603718	0.05886311099544282	0.03745948985605009	0.023230815118532186	0	0.03451544361033096	0.07410161381353639
F630042J09Rik	0	0	0	0	0	0	0.002727703908713669	0
Zfp457	0.0039954736920064775	0.000581121032651481	0.010770119568904375	0.008675873195772767	0.0009476898223058189	0	0.004845672001401605	0.011604994362806851
Gm48824	0	0	0	0	0.0003734825229262875	0	0.0009667747651810934	0
Zfp595	0.08941260441430637	0.0030557806505570584	0.05946603055454153	0.10121114817718806	0.05079933174426272	0.03840318981945246	0.043254208248949905	0.08220031541624648
Gm17039	0	0	0	0	0.000855258367127283	0	0.0002894587911393358	0
Zfp456	0.036831237960978265	0.00029731734736448116	0.007579752662337419	0.055831474935267356	0.013750769225249487	0.00849988899390576	0.029196858337994923	0.02779306475897783
Zfp429	0.07483354191580745	0.00640724663101232	0.03940773122746465	0.07385390907209914	0.0405357786682239	0.06250753670057159	0.046000014107626205	0.08324846697308799
Gm48900	0.0029126695004432416	0.0011472682978828132	0	0	0.0034009756788185726	0.014100223642626034	0.0009198592811026051	0.0028610773586226976
Zfp459	0.0015580040234486694	0.0024524261776566847	0.009521350855588945	0.003303704715713921	0.00029153677024609695	0	0.03294768149526185	0.020736296302808224
Zfp874a	0.0636674934369926	0.0075473201370206055	0.054000598069156545	0.045558556875907076	0.03313694605694836	0.07547725083120468	0.05573344736572903	0.04869377588677184
Zfp874b	0.09043708018779376	0.005871080896878077	0.09682896268003321	0.05767644093729074	0.03925193710259877	0.03368803745218086	0.07976167938396027	0.08435032924714235
Gm48899	0.00470763939049317	0.00013275701585231558	0.006363100948064006	0.008553684494276424	0.0006920069756009285	0	0.0005872422755399369	0
Zfp58	0.09811749676856123	0.006211714024624205	0.050693862746655494	0.0747366490633912	0.04768876371262303	0.06321159834948982	0.06004148376567947	0.05305045496585721
Zfp87	0.09317605957525159	0.020466782669197624	0.06007535817282553	0.05364102232919253	0.052498609644150554	0.06251577780845663	0.05440700676165037	0.0654383600358337
Zfp748	0.10419387188155277	0.006124500444480133	0.07615242000023123	0.12429320331175037	0.05165011541997704	0.046669639498643216	0.05099224995500479	0.08730028553321523
9430065F17Rik	0.006521818996245795	0.0030424050413000087	0.003544892209824545	0	0.003794957078240328	0	0.00787023865796239	0.007899703296219527
